FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2,CLASE3,CLASE4,VALORNUEVO,FRESCURANUEVO
26/01/1977,FEMENINO,SOLTERO,SECUNDARIA,PADRES,0,5000,28520,39,0,18,0,NO,520,0,SI,POTENCIALES,V1F1,V1,F1,V2,F2
22/11/1979,MASCULINO,CASADO,SECUNDARIA,FAMILIARES,0,6000,28500,3,8,14,0,NO,1091.29,559,SI,PERDIDOS,V1F1,V1,F1,V2,F1
24/12/1988,FEMENINO,CASADO,BACHILLERATO,FAMILIARES,0,6000,28000,1,8,4,0,NO,945.79,71.28,NO,POTENCIALES,V1F2,V1,F2,V1,F3
11/01/1997,FEMENINO,SOLTERO,SECUNDARIA,FAMILIARES,0,3600,28000,19,0,0,6,NO,900,9.4,NO,ATENCION ALTA,V2F2,V2,F2,V3,F2
26/05/1977,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,4000,28000,19,0,1,0,SINODATOS,1018.54,0,SI,CAMPEONES,V4F5,V4,F5,V5,F5
13/07/1980,MASCULINO,CASADO,BACHILLERATO,RENTADA,1,9000,28000,1,0,9,0,SINODATOS,1171.47,270.82,SI,POTENCIALES,V2F1,V2,F1,V2,F2
14/11/1988,FEMENINO,UNIONLIBRE,LICENCIATURA,RENTADA,0,11000,28984,1,0,5,0,SINODATOS,655.15,596,NO,LEALTAD,V3F4,V3,F4,V3,F5
10/05/1986,MASCULINO,CASADO,BACHILLERATO,PADRES,0,5000,49850,8,7,10,0,NO,945.79,148.14,NO,POTENCIALES,V3F2,V3,F2,V3,F2
29/03/1998,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,6400,28000,4,0,0,2,NO,909.41,0,SI,POTENCIALES,V2F2,V2,F2,V3,F2
08/08/1983,FEMENINO,CASADO,BACHILLERATO,RENTADA,0,6500,28000,0,7,7,0,SINODATOS,500,0,NO,PERDIDOS,V1F1,V1,F1,V2,F2
19/03/1983,FEMENINO,SOLTERO,BACHILLERATO,RENTADA,0,9000,28979,0,3,3,0,SINODATOS,957.79,0,NO,ATENCION ALTA,V2F2,V2,F2,V2,F2
28/11/1974,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,4400,28984,28,0,1,0,SINODATOS,1018.54,0,SI,POTENCIALES,V1F1,V1,F1,V2,F1
06/06/1991,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,4000,28000,15,0,2,0,NO,1018.54,0,NO,POTENCIALES,V1F2,V1,F2,V1,F2
16/12/1973,MASCULINO,CASADO,SECUNDARIA,RENTADA,3,12000,28979,1,11,5,0,SINODATOS,659.41,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
20/02/1974,FEMENINO,CASADO,SECUNDARIA,PROPIA,1,14000,28979,5,0,10,0,SINODATOS,945.79,-11.04,NO,PERDIDOS,V2F1,V2,F1,V3,F2
16/04/1984,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,3600,28984,15,0,7,0,SINODATOS,1008,0,NO,CAMPEONES,V3F5,V3,F5,V5,F5
01/12/1988,FEMENINO,CASADO,BACHILLERATO,FAMILIARES,2,3600,28000,2,0,0,1,SINODATOS,936,29.76,NO,PERDIDOS,V1F1,V1,F1,V2,F2
10/08/1970,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,8000,28979,16,0,15,0,SINODATOS,500,398.2,NO,PERDIDOS,V1F1,V1,F1,V1,F2
27/12/1996,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,10000,28000,19,0,0,7,NO,1420.96,0,NO,PERDIDOS,V1F1,V1,F1,V3,F3
23/09/1988,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,8000,28304,27,0,4,0,NO,945.79,0,NO,POTENCIALES,V3F1,V3,F1,V3,F2
29/07/1992,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,13000,28000,1,10,1,0,NO,1420.96,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
09/10/1968,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,12000,28979,14,0,20,0,SINODATOS,1591.47,0,SI,CAMPEONES,V5F4,V5,F4,V5,F5
13/04/1970,FEMENINO,CASADO,PRIMARIA,PROPIA,0,4800,28979,15,0,14,0,SINODATOS,1091.29,3.76,SI,POTENCIALES,V2F1,V2,F1,V2,F2
18/09/1984,MASCULINO,UNIONLIBRE,BACHILLERATO,RENTADA,0,6400,28000,1,0,5,0,SINODATOS,1217.79,0,SI,POTENCIALES,V4F2,V4,F2,V5,F2
23/08/1971,MASCULINO,CASADO,BACHILLERATO,PADRES,3,8000,28000,40,0,1,0,SINODATOS,1018.54,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
20/07/1955,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,12000,28030,1,4,16,0,SINODATOS,1705.15,1418.54,NO,POTENCIALES,V3F2,V3,F2,V4,F4
03/04/1993,FEMENINO,CASADO,LICENCIATURA,FAMILIARES,0,5000,28000,1,10,3,0,SINODATOS,1250,0,NO,CAMPEONES,V4F4,V4,F4,V5,F5
08/07/1998,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,4000,28450,10,0,0,1,NO,1000,0,NO,ATENCION ALTA,V2F2,V2,F2,V3,F2
27/10/1994,FEMENINO,CASADO,BACHILLERATO,RENTADA,0,5000,28979,0,3,1,0,SINODATOS,534.41,409.98,NO,LEALTAD,V3F3,V3,F3,V3,F4
10/03/1951,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,10000,28000,1,5,2,0,SINODATOS,1705.15,1126.74,SI,LEALTAD,V4F3,V4,F3,V5,F5
17/01/1991,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,8000,28060,25,0,1,0,NO,1091.29,0,NO,POTENCIALES,V2F2,V2,F2,V3,F3
21/04/1974,FEMENINO,CASADO,SECUNDARIA,PAGANDOLA,0,6000,28000,5,0,2,4,SINODATOS,500,93.06,SI,POTENCIALES,V2F1,V2,F1,V3,F2
25/05/1998,MASCULINO,SOLTERO,SECUNDARIA,PADRES,0,10000,28000,18,0,1,0,NO,1420.96,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
03/12/1989,FEMENINO,CASADO,LICENCIATURA,PAGANDOLA,0,4000,28000,2,0,3,3,NO,500,0,NO,POTENCIALES,V1F2,V1,F2,V1,F2
18/08/1970,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,6000,28000,16,0,9,0,SINODATOS,1091.29,170.56,SI,LEALTAD,V4F3,V4,F3,V5,F4
07/09/1961,MASCULINO,CASADO,LICENCIATURA,PAGANDOLA,0,10000,28048,10,0,5,0,SINODATOS,2288,0,NO,PERDIDOS,V1F1,V1,F1,V1,F2
17/02/1986,FEMENINO,SOLTERO,LICENCIATURA,FAMILIARES,0,5000,28000,0,1,2,0,NO,1018.54,13.58,NO,PERDIDOS,V0F0,V0,F0,V2,F2
26/05/1998,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,4000,28000,18,0,1,0,NO,909.41,0,NO,PERDIDOS,V1F1,V1,F1,V3,F1
30/04/1990,MASCULINO,CASADO,SECUNDARIA,FAMILIARES,0,8000,28000,17,0,2,0,SINODATOS,1591.47,0,NO,PERDIDOS,V3F1,V3,F1,V4,F2
13/01/1967,FEMENINO,CASADO,LICENCIATURA,FAMILIARES,1,7600,28000,1,0,5,0,SINODATOS,2216.7,5.94,NO,PERDIDOS,V1F1,V1,F1,V1,F1
15/05/1995,FEMENINO,SOLTERO,LICENCIATURA,RENTADA,0,5000,28000,2,8,0,3,NO,500,0,NO,PERDIDOS,V2F1,V2,F1,V2,F2
13/05/1964,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,15000,28970,0,1,28,0,SINODATOS,1705.15,1024.94,NO,ATENCION ALTA,V3F2,V3,F2,V3,F2
29/10/1970,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,8000,28984,10,0,5,0,SINODATOS,1591.47,0,NO,LEALTAD,V4F4,V4,F4,V5,F5
25/05/1995,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,8000,28100,1,9,6,0,NO,1420.96,140,NO,ATENCION ALTA,V2F2,V2,F2,V4,F3
01/10/1961,FEMENINO,SOLTERO,PRIMARIA,RENTADA,0,8000,28000,12,0,12,0,NO,500,70.58,SI,POTENCIALES,V2F1,V2,F1,V2,F1
10/10/1955,MASCULINO,UNIONLIBRE,PRIMARIA,RENTADA,0,4000,28000,2,0,4,0,SINODATOS,500,0,NO,POTENCIALES,V1F1,V1,F1,V1,F1
25/02/1995,MASCULINO,SOLTERO,SECUNDARIA,PADRES,0,6000,28000,1,6,1,0,NO,909.41,0,NO,POTENCIALES,V2F2,V2,F2,V4,F3
05/12/1984,FEMENINO,DIVORCIADO,LICENCIATURA,PROPIA,0,4500,28987,2,0,0,1,SINODATOS,1350,426.34,SI,POTENCIALES,V1F2,V1,F2,V2,F3
20/03/1985,MASCULINO,UNIONLIBRE,SECUNDARIA,PROPIA,0,5000,28979,0,1,1,6,SINODATOS,1300,0,NO,POTENCIALES,V2F2,V2,F2,V3,F4
14/01/1997,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,8600,28000,0,2,2,0,NO,1420.96,0,NO,LEALTAD,V3F4,V3,F4,V4,F5
22/10/1969,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,10000,49840,24,0,24,0,SINODATOS,1091.29,35.64,NO,POTENCIALES,V2F1,V2,F1,V3,F2
02/07/1999,MASCULINO,UNIONLIBRE,BACHILLERATO,FAMILIARES,0,6000,28989,17,0,0,4,SINODATOS,1091.29,0,NO,PERDIDOS,V1F1,V1,F1,V2,F1
06/10/1987,FEMENINO,SOLTERO,LICENCIATURA,PAGANDOLA,0,12000,28979,2,6,0,6,SINODATOS,2324.65,770.95,NO,PERDIDOS,V1F2,V1,F2,V2,F2
01/10/1954,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,10000,28910,6,0,2,3,SINODATOS,3000,630,NO,POTENCIALES,V2F1,V2,F1,V3,F2
18/11/1970,MASCULINO,CASADO,SECUNDARIA,PADRES,2,15000,28450,46,0,3,0,SINODATOS,1591.47,0,NO,POTENCIALES,V3F2,V3,F2,V3,F2
14/03/1983,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,5000,28000,32,0,1,0,SINODATOS,1018.54,46.08,NO,POTENCIALES,V2F2,V2,F2,V3,F2
01/12/1965,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,12000,28060,30,0,4,0,SINODATOS,1091.29,1215.48,NO,PERDIDOS,V2F1,V2,F1,V3,F2
22/04/1943,FEMENINO,VIUDO,PRIMARIA,PROPIA,0,5000,28970,52,0,20,0,SINODATOS,1091.29,119.46,SI,PERDIDOS,V1F1,V1,F1,V1,F1
12/03/1992,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,9000,28000,5,6,0,10,NO,2250,95.92,NO,ATENCION ALTA,V2F2,V2,F2,V3,F5
03/10/1993,MASCULINO,SOLTERO,LICENCIATURA,PROPIA,0,6000,28000,7,0,1,0,NO,1420.96,0,NO,POTENCIALES,V1F2,V1,F2,V3,F3
18/07/1998,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,3400,28000,11,0,1,0,NO,850,0,NO,ATENCION ALTA,V3F3,V3,F3,V4,F5
27/09/1990,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,4500,28000,2,3,6,0,NO,520,53.24,NO,PERDIDOS,V1F1,V1,F1,V2,F2
16/06/1967,FEMENINO,VIUDO,SECUNDARIA,RENTADA,0,5600,28987,1,6,2,0,SINODATOS,633.79,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
16/06/1987,FEMENINO,UNIONLIBRE,SECUNDARIA,PAGANDOLA,3,4800,28000,0,3,2,0,SINODATOS,822.54,279,SI,PERDIDOS,V1F1,V1,F1,V1,F1
14/09/1980,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,9000,28000,12,0,0,3,SINODATOS,1477.79,0,SI,POTENCIALES,V2F1,V2,F1,V2,F1
13/06/1998,FEMENINO,SOLTERO,BACHILLERATO,RENTADA,0,4800,28984,5,0,0,6,NO,500,0,SI,POTENCIALES,V2F2,V2,F2,V3,F4
02/12/1985,FEMENINO,CASADO,BACHILLERATO,FAMILIARES,0,8000,28000,3,0,0,5,SINODATOS,1591.47,72.68,NO,POTENCIALES,V4F2,V4,F2,V5,F4
08/09/1992,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,9400,28000,9,0,1,0,NO,1420.96,0,NO,POTENCIALES,V3F2,V3,F2,V3,F4
01/08/1992,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,11000,28984,2,11,1,0,NO,1420.96,0,NO,POTENCIALES,V2F2,V2,F2,V3,F5
16/04/1982,MASCULINO,CASADO,BACHILLERATO,PRESTADA,1,10000,28000,0,3,11,0,SINODATOS,1705.15,358.02,NO,ATENCION ALTA,V3F3,V3,F3,V3,F5
10/09/1979,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,4000,28040,12,0,2,3,SINODATOS,1018.54,0,NO,POTENCIALES,V2F2,V2,F2,V3,F2
05/06/1982,MASCULINO,SOLTERO,LICENCIATURA,PROPIA,0,6900,28017,6,0,1,0,NO,2070,2.3,NO,POTENCIALES,V2F3,V2,F3,V3,F5
07/01/1998,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,3000,28979,18,0,9,0,NO,750,0,SI,PERDIDOS,V1F1,V1,F1,V2,F2
05/02/1994,FEMENINO,CASADO,SECUNDARIA,FAMILIARES,0,6000,28000,0,7,0,7,NO,909.41,0,NO,PERDIDOS,V1F1,V1,F1,V2,F2
24/03/1995,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,6000,28000,1,7,0,9,NO,909.41,0,NO,POTENCIALES,V2F2,V2,F2,V3,F2
18/11/1995,MASCULINO,UNIONLIBRE,BACHILLERATO,FAMILIARES,0,6400,28000,2,0,1,0,NO,1420.96,0,NO,ATENCION ALTA,V2F2,V2,F2,V3,F3
24/12/1956,FEMENINO,CASADO,PRIMARIA,PROPIA,0,4500,28000,23,0,13,0,SINODATOS,1350,270.1,SI,PERDIDOS,V2F1,V2,F1,V2,F1
22/01/1983,MASCULINO,CASADO,DOCTORADO,FAMILIARES,0,8500,28000,0,11,5,0,SINODATOS,2550,1697.54,NO,POTENCIALES,V1F2,V1,F2,V2,F2
30/08/1974,FEMENINO,CASADO,SECUNDARIA,PROPIA,4,3600,28510,25,0,4,0,SINODATOS,1080,0,SI,PERDIDOS,V1F1,V1,F1,V2,F2
24/07/1982,FEMENINO,CASADO,PRIMARIA,FAMILIARES,0,18000,28000,1,2,4,0,SINODATOS,1018.54,196,NO,PERDIDOS,V1F1,V1,F1,V3,F2
26/09/1992,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,8000,28979,2,2,9,0,NO,1420.96,0,NO,PERDIDOS,V2F1,V2,F1,V2,F1
10/09/1975,FEMENINO,CASADO,PRIMARIA,RENTADA,0,4000,28984,6,0,6,0,SINODATOS,690,384.04,SI,PERDIDOS,V1F1,V1,F1,V1,F1
09/09/1982,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,20000,28989,1,0,27,0,SINODATOS,1591.47,170.14,NO,ATENCION MEDIA,V2F1,V2,F1,V2,F2
24/04/1968,FEMENINO,CASADO,PRIMARIA,PROPIA,0,10000,28750,25,0,1,0,NO,945.79,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
10/06/1983,FEMENINO,UNIONLIBRE,SECUNDARIA,PAGANDOLA,0,4800,28000,2,0,2,0,SINODATOS,1091.29,370.32,NO,PERDIDOS,V1F1,V1,F1,V1,F1
21/06/1966,MASCULINO,UNIONLIBRE,LICENCIATURA,PROPIA,0,30000,28984,6,0,6,0,SINODATOS,1091.29,980,NO,PERDIDOS,V1F1,V1,F1,V1,F2
16/09/1992,FEMENINO,UNIONLIBRE,LICENCIATURA,FAMILIARES,0,9200,28979,1,6,1,6,SINODATOS,1477.79,0,SI,POTENCIALES,V3F2,V3,F2,V3,F2
16/11/1970,MASCULINO,CASADO,SECUNDARIA,PAGANDOLA,0,8000,28050,10,0,3,0,SINODATOS,654.54,310.52,NO,PERDIDOS,V1F1,V1,F1,V1,F1
25/04/1986,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,10000,28000,1,0,10,0,SINODATOS,1477.79,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
12/10/1990,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,4500,28000,0,2,1,3,NO,945.79,0,SI,POTENCIALES,V3F2,V3,F2,V3,F2
05/05/1995,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,7000,28048,10,2,2,2,NO,1420.96,26.6,NO,POTENCIALES,V4F2,V4,F2,V5,F3
27/12/1994,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,7000,28979,22,0,0,2,NO,909.41,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
30/11/1995,MASCULINO,UNIONLIBRE,BACHILLERATO,PADRES,0,10000,28750,21,0,3,0,NO,909.41,0,NO,PERDIDOS,V2F1,V2,F1,V2,F2
20/04/1971,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,13800,28450,13,2,24,9,SINODATOS,1091.29,0,SI,POTENCIALES,V2F1,V2,F1,V2,F1
02/01/1972,FEMENINO,SOLTERO,BACHILLERATO,PROPIA,0,4000,28000,1,0,11,0,SINODATOS,945.79,-168.6,SI,PERDIDOS,V1F1,V1,F1,V1,F1
19/06/1993,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,6000,28000,10,0,2,0,NO,909.41,0,SI,POTENCIALES,V2F2,V2,F2,V2,F2
28/07/1998,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,3600,28000,4,0,1,0,NO,900,0,SI,CAMPEONES,V3F5,V3,F5,V3,F5
19/01/1992,FEMENINO,SOLTERO,SECUNDARIA,PADRES,0,3600,28982,2,6,2,0,SINODATOS,936,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
21/01/1978,FEMENINO,CASADO,PRIMARIA,RENTADA,0,8000,28000,7,0,0,10,SINODATOS,1401.14,0,SI,POTENCIALES,V1F1,V1,F1,V1,F1
11/08/1988,MASCULINO,CASADO,BACHILLERATO,RENTADA,0,11000,28030,4,0,9,0,SINODATOS,891.47,259.38,NO,POTENCIALES,V1F1,V1,F1,V2,F1
17/06/1986,FEMENINO,CASADO,LICENCIATURA,PROPIA,0,5600,28048,4,0,5,8,NO,1680,297,NO,PERDIDOS,V1F1,V1,F1,V1,F1
14/12/1989,FEMENINO,SOLTERO,LICENCIATURA,PROPIA,0,7000,28000,10,0,3,0,NO,1705.15,230.48,NO,PERDIDOS,V1F2,V1,F2,V1,F2
08/04/1995,FEMENINO,SOLTERO,MAESTRIA,PADRES,0,15600,28970,22,0,0,2,NO,1420.96,17,NO,POTENCIALES,V2F2,V2,F2,V3,F2
08/05/1998,FEMENINO,CASADO,BACHILLERATO,PADRES,0,4000,28078,0,1,1,5,NO,1000,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
04/09/1993,FEMENINO,UNIONLIBRE,CARRERATECNICA,PADRES,0,5000,28000,24,0,2,0,SINODATOS,909.41,186.12,SI,PERDIDOS,V1F1,V1,F1,V1,F1
24/12/1987,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,10000,28750,2,4,6,0,NO,1018.54,11.4,NO,POTENCIALES,V1F1,V1,F1,V2,F1
20/06/1986,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,9500,28750,31,0,7,0,SINODATOS,1705.15,366.54,NO,POTENCIALES,V1F1,V1,F1,V1,F1
30/08/1990,FEMENINO,SOLTERO,LICENCIATURA,PROPIA,0,10000,28000,3,0,4,0,NO,1705.15,652.6,NO,PERDIDOS,V2F1,V2,F1,V3,F2
12/03/1990,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,3501,28000,3,0,10,0,SINODATOS,980.28,17.48,NO,POTENCIALES,V2F2,V2,F2,V3,F2
28/02/1997,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,6000,28000,20,0,1,6,NO,909.41,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
29/01/1976,MASCULINO,CASADO,SECUNDARIA,PADRES,0,8000,28987,4,7,3,0,SINODATOS,1705.15,374.44,SI,PERDIDOS,V1F1,V1,F1,V2,F2
23/09/1987,MASCULINO,SOLTERO,BACHILLERATO,PROPIA,0,8000,28984,2,0,1,0,NO,945.79,0,NO,ATENCION ALTA,V3F2,V3,F2,V3,F2
09/04/1955,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,11000,28078,32,0,31,6,SINODATOS,1591.47,19.1,NO,POTENCIALES,V4F2,V4,F2,V5,F3
08/08/1986,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,3600,28984,2,0,1,3,SINODATOS,936,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
10/08/1989,MASCULINO,CASADO,MAESTRIA,PROPIA,0,32000,28000,25,0,4,0,NO,1705.15,599.26,NO,POTENCIALES,V2F1,V2,F1,V2,F1
15/03/1991,FEMENINO,SOLTERO,LICENCIATURA,FAMILIARES,0,13800,28000,24,0,1,6,NO,1591.47,0,SI,POTENCIALES,V2F2,V2,F2,V3,F2
23/05/1973,FEMENINO,SOLTERO,SECUNDARIA,RENTADA,0,4000,28000,3,0,5,0,SINODATOS,685.79,89.18,SI,POTENCIALES,V2F1,V2,F1,V2,F2
14/09/1955,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,11500,28010,2,0,7,0,SINODATOS,1705.15,373.98,NO,POTENCIALES,V1F1,V1,F1,V1,F1
10/09/1979,FEMENINO,CASADO,BACHILLERATO,PROPIA,0,4000,28000,1,3,1,0,SINODATOS,945.79,0,NO,LEALTAD,V3F3,V3,F3,V4,F4
30/04/1975,MASCULINO,UNIONLIBRE,PRIMARIA,PROPIA,0,6000,28983,8,2,10,0,SINODATOS,700,110.92,NO,PERDIDOS,V1F2,V1,F2,V1,F2
13/06/1995,MASCULINO,DIVORCIADO,BACHILLERATO,PADRES,0,10000,28000,3,0,9,0,SINODATOS,1420.96,-22.08,NO,PERDIDOS,V1F1,V1,F1,V1,F1
22/03/1994,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,8000,28500,1,0,1,7,NO,1494.04,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
15/01/1971,FEMENINO,VIUDO,PRIMARIA,PROPIA,0,4800,28075,10,0,5,0,SINODATOS,1091.29,198,SI,POTENCIALES,V3F2,V3,F2,V3,F2
07/10/1995,MASCULINO,SOLTERO,BACHILLERATO,PADRES,0,4000,28000,3,0,2,0,NO,909.41,9.4,NO,PERDIDOS,V1F2,V1,F2,V2,F2
18/07/1979,MASCULINO,CASADO,SECUNDARIA,PROPIA,0,8000,28620,2,3,40,0,SINODATOS,1705.15,621.52,NO,POTENCIALES,V3F2,V3,F2,V3,F2
09/11/1988,FEMENINO,SOLTERO,PRIMARIA,FAMILIARES,0,3500,28000,28,0,16,0,SINODATOS,1050,71.28,SI,PERDIDOS,V1F1,V1,F1,V1,F1
27/05/1982,FEMENINO,CASADO,SECUNDARIA,PROPIA,0,5470,28983,2,0,6,0,SINODATOS,1641,883,SI,POTENCIALES,V4F2,V4,F2,V4,F2
02/07/1988,MASCULINO,UNIONLIBRE,CARRERATECNICA,PROPIA,0,12000,28750,0,10,3,0,SINODATOS,2866.93,190,NO,POTENCIALES,V4F2,V4,F2,V4,F3
23/03/1995,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,3200,28976,15,10,0,2,NO,800,10.68,NO,LEALTAD,V3F3,V3,F3,V3,F4
26/10/1993,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,5000,28063,10,0,5,0,NO,500,46,NO,PERDIDOS,V1F1,V1,F1,V1,F2
06/12/1954,FEMENINO,CASADO,PRIMARIA,PROPIA,0,4600,28000,1,6,16,0,SINODATOS,1018.54,56.84,SI,POTENCIALES,V1F1,V1,F1,V1,F1
26/11/1978,MASCULINO,UNIONLIBRE,BACHILLERATO,PROPIA,0,8000,28984,5,0,0,5,SINODATOS,1477.79,0,NO,ATENCION MEDIA,V1F1,V1,F1,V1,F1
14/02/1998,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,6000,28000,1,0,3,0,NO,909.41,0,NO,ATENCION ALTA,V3F2,V3,F2,V3,F2
26/10/1991,MASCULINO,SOLTERO,LICENCIATURA,PROPIA,0,10000,28989,25,0,1,0,NO,2800,0,NO,POTENCIALES,V3F2,V3,F2,V3,F2
11/06/1986,MASCULINO,CASADO,BACHILLERATO,PROPIA,0,6000,28600,1,4,8,1,SINODATOS,1705.15,0,NO,POTENCIALES,V2F2,V2,F2,V3,F2
15/10/1953,MASCULINO,CASADO,SECUNDARIA,PAGANDOLA,0,10000,28979,0,5,17,0,SINODATOS,676.39,426.12,NO,ATENCION MEDIA,V1F1,V1,F1,V1,F1
03/11/1973,MASCULINO,CASADO,LICENCIATURA,PROPIA,0,14000,28989,2,1,18,0,NO,1705.15,1698.64,NO,POTENCIALES,V1F1,V1,F1,V1,F1
06/05/1957,FEMENINO,VIUDO,PRIMARIA,RENTADA,0,6000,28000,9,0,12,0,NO,555.79,44.12,NO,POTENCIALES,V2F2,V2,F2,V2,F2
17/12/1960,MASCULINO,CASADO,PRIMARIA,PROPIA,0,10000,28550,53,0,1,0,SINODATOS,1705.15,268.42,NO,POTENCIALES,V3F1,V3,F1,V3,F1
14/03/1968,FEMENINO,SOLTERO,BACHILLERATO,PROPIA,0,10000,28984,15,0,17,0,SINODATOS,1091.29,1332.6,NO,POTENCIALES,V2F2,V2,F2,V2,F3
30/05/1985,FEMENINO,SOLTERO,BACHILLERATO,FAMILIARES,0,4600,28120,5,0,5,0,NO,1018.54,503.32,NO,PERDIDOS,V1F1,V1,F1,V1,F1
22/06/1988,MASCULINO,SOLTERO,LICENCIATURA,PADRES,0,12000,28000,9,11,10,0,NO,945.79,100,NO,POTENCIALES,V2F1,V2,F1,V2,F1
25/04/1995,FEMENINO,CASADO,LICENCIATURA,PADRES,1,9000,28750,21,0,21,0,SINODATOS,1420.96,0,SI,POTENCIALES,V2F2,V2,F2,V2,F2
10/02/1985,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,5000,28100,10,0,10,0,SINODATOS,1018.54,5.64,NO,POTENCIALES,V1F1,V1,F1,V1,F1
24/08/1969,FEMENINO,SOLTERO,SECUNDARIA,RENTADA,0,15000,28017,10,0,10,0,NO,827.79,0,NO,POTENCIALES,V2F2,V2,F2,V2,F2
02/03/1999,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,5200,28989,14,0,0,9,NO,909.41,0,SI,PERDIDOS,V1F1,V1,F1,V1,F1
20/05/1994,MASCULINO,SOLTERO,LICENCIATURA,PRESTADA,0,11200,28063,5,0,0,2,NO,909.41,0,NO,LEALTAD,V3F4,V3,F4,V4,F5
11/03/1976,FEMENINO,SOLTERO,BACHILLERATO,PADRES,0,25000,28000,41,0,4,0,NO,1477.79,0,NO,POTENCIALES,V3F2,V3,F2,V3,F2
04/10/1993,FEMENINO,SOLTERO,LICENCIATURA,PROPIA,0,10000,28000,0,5,2,0,NO,909.41,59.52,NO,POTENCIALES,V3F2,V3,F2,V3,F2
06/04/1993,FEMENINO,SOLTERO,LICENCIATURA,PADRES,0,3200,28078,12,0,2,0,NO,800,0,NO,PERDIDOS,V1F1,V1,F1,V1,F1
